Standard,Frequency(Hz),Channel BW(Hz),Data Rate/MCS Index,Frame Format,Payload Length,Power Level,# Packets Transmitted,#Packets Received,PER(%),Measurment Time(min)
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-82,200,200,0,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-83,200,200,0,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-84,200,200,0,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-85,200,200,0,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-86,200,200,0,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-87,200,199,0.5,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-88,200,174,13,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-89,200,74,63,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-90,200,3,98.5,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-91,200,0,100,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-92,200,0,100,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-93,200,0,100,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-94,200,0,100,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-95,200,0,100,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-96,200,0,100,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-97,200,0,100,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-98,200,0,100,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-99,200,0,100,
802.11 A/G OFDM,5580000000,20000000,6Mbps,OFDM,94,-100,200,0,100,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-15,200,200,0,0.040417
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-16,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-17,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-18,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-19,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-20,200,198,1,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-21,200,199,0.5,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-22,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-23,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-24,200,199,0.5,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-25,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-26,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-31,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-36,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-41,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-46,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-51,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-56,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-61,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-66,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-71,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-76,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-82,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-83,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-84,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-85,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-86,200,200,0,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-87,200,196,2,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-88,200,128,36,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-89,200,16,92,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-90,200,1,99.5,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-91,200,0,100,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-92,200,0,100,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-93,200,0,100,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-94,200,0,100,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-95,200,0,100,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-96,200,0,100,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-97,200,0,100,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-98,200,0,100,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-99,200,0,100,
802.11 A/G OFDM,5600000000,20000000,6Mbps,OFDM,94,-100,200,0,100,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-15,200,200,0,0.04045
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-16,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-17,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-18,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-19,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-20,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-21,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-22,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-23,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-24,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-25,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-26,200,198,1,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-31,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-36,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-41,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-46,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-51,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-56,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-61,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-66,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-71,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-76,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-82,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-83,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-84,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-85,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-86,200,200,0,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-87,200,196,2,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-88,200,119,40.5,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-89,200,15,92.5,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-90,200,0,100,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-91,200,0,100,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-92,200,0,100,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-93,200,0,100,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-94,200,0,100,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-95,200,0,100,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-96,200,0,100,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-97,200,0,100,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-98,200,0,100,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-99,200,0,100,
802.11 A/G OFDM,5620000000,20000000,6Mbps,OFDM,94,-100,200,0,100,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-15,200,200,0,0.044583
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-16,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-17,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-18,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-19,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-20,200,199,0.5,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-21,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-22,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-23,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-24,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-25,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-26,200,198,1,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-31,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-36,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-41,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-46,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-51,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-56,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-61,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-66,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-71,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-76,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-82,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-83,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-84,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-85,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-86,200,200,0,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-87,200,196,2,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-88,200,121,39.5,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-89,200,17,91.5,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-90,200,0,100,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-91,200,0,100,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-92,200,0,100,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-93,200,0,100,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-94,200,0,100,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-95,200,0,100,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-96,200,0,100,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-97,200,0,100,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-98,200,0,100,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-99,200,0,100,
802.11 A/G OFDM,5640000000,20000000,6Mbps,OFDM,94,-100,200,0,100,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-15,200,200,0,0.040367
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-16,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-17,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-18,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-19,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-20,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-21,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-22,200,199,0.5,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-23,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-24,200,199,0.5,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-25,200,198,1,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-26,200,199,0.5,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-31,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-36,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-41,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-46,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-51,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-56,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-61,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-66,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-71,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-76,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-82,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-83,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-84,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-85,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-86,200,200,0,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-87,200,195,2.5,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-88,200,102,49,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-89,200,10,95,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-90,200,0,100,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-91,200,0,100,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-92,200,0,100,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-93,200,0,100,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-94,200,0,100,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-95,200,0,100,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-96,200,0,100,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-97,200,0,100,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-98,200,0,100,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-99,200,0,100,
802.11 A/G OFDM,5660000000,20000000,6Mbps,OFDM,94,-100,200,0,100,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-15,200,200,0,0.040333
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-16,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-17,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-18,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-19,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-20,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-21,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-22,200,198,1,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-23,200,199,0.5,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-24,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-25,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-26,200,199,0.5,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-31,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-36,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-41,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-46,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-51,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-56,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-61,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-66,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-71,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-76,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-82,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-83,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-84,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-85,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-86,200,200,0,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-87,200,191,4.5,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-88,200,110,45,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-89,200,12,94,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-90,200,0,100,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-91,200,0,100,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-92,200,0,100,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-93,200,0,100,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-94,200,0,100,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-95,200,0,100,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-96,200,0,100,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-97,200,0,100,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-98,200,0,100,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-99,200,0,100,
802.11 A/G OFDM,5680000000,20000000,6Mbps,OFDM,94,-100,200,0,100,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-15,200,200,0,0.044083
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-16,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-17,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-18,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-19,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-20,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-21,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-22,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-23,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-24,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-25,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-26,200,199,0.5,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-31,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-36,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-41,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-46,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-51,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-56,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-61,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-66,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-71,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-76,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-82,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-83,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-84,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-85,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-86,200,200,0,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-87,200,198,1,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-88,200,111,44.5,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-89,200,17,91.5,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-90,200,1,99.5,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-91,200,0,100,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-92,200,0,100,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-93,200,0,100,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-94,200,0,100,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-95,200,0,100,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-96,200,0,100,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-97,200,0,100,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-98,200,0,100,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-99,200,0,100,
802.11 A/G OFDM,5700000000,20000000,6Mbps,OFDM,94,-100,200,0,100,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-15,200,200,0,0.04035
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-16,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-17,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-18,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-19,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-20,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-21,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-22,200,199,0.5,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-23,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-24,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-25,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-26,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-31,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-36,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-41,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-46,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-51,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-56,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-61,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-66,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-71,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-76,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-81,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-82,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-83,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-84,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-85,200,200,0,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-86,200,197,1.5,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-87,200,143,28.5,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-88,200,28,86,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-89,200,1,99.5,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-90,200,0,100,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-91,200,0,100,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-92,200,0,100,
802.11 A/G OFDM,5745000000,20000000,6Mbps,OFDM,94,-93,200,0,100,
