Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ demod Meas Time,RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
2472000000,8,20000000,7,Mixedmode,0.049,0.028,-40.12,17.76,18.62,8.15,8.12,8.19,-10.08,-10.05,-37.1,-0.02,-0.11,0.22,1.17,1.19,27
2472000000,10,20000000,7,Mixedmode,0.049,0.023,-39.41,18.82,18.9,10.25,10.19,10.29,-9.99,-8.78,-33.29,-0.01,-0.11,0.16,1.18,1.19,26
2472000000,12,20000000,7,Mixedmode,0.048,0.026,-37.92,20.18,20.91,11.8,11.74,11.88,-10.12,-10.38,-39.76,-0.03,0.04,0.23,1.2,1.21,27
2472000000,14,20000000,7,Mixedmode,0.049,0.022,-37.32,21.37,23.61,13.31,13.06,13.49,-10.1,-9.3,-35.84,-0.03,-0.04,0.3,1.19,1.19,26
2472000000,16,20000000,7,Mixedmode,0.048,0.028,-37.17,21.83,22.87,13.89,13.6,14.03,-10,-9.92,-37.5,-0.02,-0.11,0.25,1.19,1.19,26
2472000000,18,20000000,7,Mixedmode,0.049,0.023,-37.67,21.95,22.81,13.16,13.03,13.38,-10.12,-10.63,-41.19,0,-0.04,0.27,1.21,1.23,26
2472000000,19,20000000,7,Mixedmode,0.048,0.028,-36.85,22.91,23.39,13.85,13.72,14.09,-10.09,-9.29,-45.38,-0.03,-0.1,0.31,1.2,1.21,26
5180000000,1,20000000,0,Mixedmode,0.064,0.023,-34.91,12.46,13.06,3.04,2.74,3.18,-10.13,-8.19,-20.14,-0.02,-0.03,0.34,1.22,1.25,26
5180000000,2,20000000,0,Mixedmode,0.063,0.026,-35.47,11.52,12.23,2.17,1.9,2.32,-10.16,-11.56,-19,-0.04,-0.04,0.44,1.24,1.24,27
5180000000,4,20000000,0,Mixedmode,0.064,0.023,-35.69,12.53,13.15,3.09,2.79,3.24,-10.12,-8.44,-19.87,-0.06,0.04,0.32,1.26,1.28,25
5180000000,6,20000000,0,Mixedmode,0.064,0.027,-35.59,14.58,15.01,5.2,5.19,5.2,-10.17,-8.68,-21.95,-0.02,0.05,0.39,1.27,1.26,27
5180000000,8,20000000,0,Mixedmode,0.064,0.022,-36.08,17.54,18.3,7.97,7.88,8.01,-10.09,-9.75,-24.08,-0.02,0.1,0.37,1.17,1.21,27
5180000000,9,20000000,0,Mixedmode,0.064,0.028,-35.76,19.15,19.23,8.99,8.98,9,-10.13,-10.29,-25.48,-0.02,-0.04,0.34,1.2,1.19,26
5180000000,10,20000000,0,Mixedmode,0.064,0.027,-34.97,19.75,20.39,10.06,10.05,10.08,-10.14,-9.66,-26.41,0.01,-0.26,0.45,1.18,1.1,26
5180000000,12,20000000,0,Mixedmode,0.063,0.027,-34.83,21.63,22.12,12.14,12.14,12.15,-10.04,-11.37,-27.32,-0.05,0.15,0.42,1.23,1.23,27
5180000000,14,20000000,0,Mixedmode,0.065,0.028,-35.02,23.37,23.89,14.06,14.05,14.07,-10.13,-10.72,-30.44,0.04,-0.15,0.44,1.21,1.23,27
5180000000,15,20000000,0,Mixedmode,0.064,0.027,-33.38,23.52,23.92,14.97,14.96,14.98,-10.07,-10.87,-31.92,-0.04,0.01,0.47,1.25,1.25,-26
5200000000,1,20000000,0,Mixedmode,0.064,0.022,-34.92,12.31,12.98,3.15,2.87,3.3,-10.16,-11.81,-19.75,0,-0.22,0.47,1.22,1.27,25
5200000000,2,20000000,0,Mixedmode,0.065,0.027,-35.02,11.71,12.1,2.23,1.96,2.37,-10.18,-8.68,-18.96,-0.01,-0.14,0.36,1.2,1.28,26
5200000000,4,20000000,0,Mixedmode,0.064,0.022,-33.76,12.45,14.37,3.17,2.87,3.33,-10.22,-11.36,-19.55,-0.01,-0.15,0.4,1.24,1.3,27
5200000000,6,20000000,0,Mixedmode,0.065,0.027,-36.29,14.14,15.05,4.99,4.98,5,-10.18,-8.94,-21.01,-0.03,-0.12,0.44,1.25,1.32,27
5200000000,8,20000000,0,Mixedmode,0.064,0.023,-34.49,17.25,17.81,7.72,7.6,7.93,-10.08,-9.11,-23.39,-0.02,-0.04,0.37,1.2,1.24,26
5200000000,9,20000000,0,Mixedmode,0.064,0.028,-36.29,18.75,19.21,8.91,8.91,8.92,-10.15,-8.3,-25.09,-0.04,-0.1,0.47,1.22,1.19,26
5200000000,10,20000000,0,Mixedmode,0.064,0.024,-35.16,20.05,21.37,9.98,9.95,10.02,-10.19,-10.36,-25.79,-0.01,0.04,0.48,1.23,1.19,26
5200000000,12,20000000,0,Mixedmode,0.064,0.027,-34.3,21.39,23.07,12.07,12.05,12.07,-10.16,-11.23,-27.14,-0.03,-0.05,0.45,1.18,1.22,26
5200000000,14,20000000,0,Mixedmode,0.064,0.027,-34.56,23,23.5,14.01,13.99,14.05,-10.18,-9.76,-29.46,0.03,-0.14,0.41,1.17,1.21,27
5200000000,15,20000000,0,Mixedmode,0.066,0.028,-33.6,23.55,23.91,14.93,14.93,14.94,-10.27,-10.94,-31.65,0.03,-0.09,0.4,1.24,1.24,26
5220000000,1,20000000,0,Mixedmode,0.065,0.022,-34.28,12.3,13.61,3,2.85,3.29,-10.2,-10.92,-19.99,-0.03,-0.13,0.42,1.3,1.28,26
5220000000,2,20000000,0,Mixedmode,0.063,0.026,-34.99,11.59,12.75,2.56,2.41,2.86,-10.23,-10.12,-18.88,-0.03,-0.13,0.43,1.23,1.23,26
5220000000,4,20000000,0,Mixedmode,0.065,0.025,-35.66,12.07,13.11,3.02,2.87,3.28,-10.12,-10.28,-19.36,-0.06,-0.19,0.48,1.21,1.22,26
5220000000,6,20000000,0,Mixedmode,0.064,0.027,-35.67,14.3,15.23,5.1,5.1,5.11,-10.19,-13.59,-21.87,-0.03,-0.01,0.38,1.25,1.16,26
5220000000,8,20000000,0,Mixedmode,0.064,0.024,-36.07,17.15,18.2,7.71,7.61,7.93,-10.23,-10.75,-24.5,-0.04,0.01,0.45,1.2,1.19,27
5220000000,9,20000000,0,Mixedmode,0.064,0.028,-35.82,18.85,19.28,8.92,8.92,8.92,-10.32,-8.78,-25.62,0.03,-0.01,0.36,1.23,1.23,27
5220000000,10,20000000,0,Mixedmode,0.064,0.022,-36.35,19.86,20.2,9.96,9.95,9.97,-10.18,-10.14,-26.78,-0.04,0.06,0.51,1.23,1.17,26
5220000000,12,20000000,0,Mixedmode,0.065,0.028,-34.37,21.59,22.12,12.04,11.99,12.07,-10.14,-11.98,-27.08,-0.02,-0.06,0.39,1.2,1.18,27
5220000000,14,20000000,0,Mixedmode,0.064,0.026,-34.64,22.91,23.52,14.04,14.04,14.05,-10.18,-9.33,-31.19,-0.03,-0.16,0.39,1.24,1.21,27
5220000000,15,20000000,0,Mixedmode,0.064,0.028,-34.34,23.4,24.02,14.94,14.93,14.95,-10.24,-9.13,-32.36,-0.03,-0.13,0.5,1.18,1.21,27
5240000000,1,20000000,0,Mixedmode,0.065,0.025,-35.73,11.76,13.12,2.91,2.77,3.2,-10.21,-10.49,-19.9,-0.02,-0.04,0.45,1.26,1.3,26
5240000000,2,20000000,0,Mixedmode,0.064,0.027,-35.64,11.5,12.58,2.47,2.27,2.83,-10.16,-10.85,-19.43,-0.06,-0.03,0.45,1.23,1.23,26
5240000000,4,20000000,0,Mixedmode,0.064,0.023,-35.48,11.86,13.19,3.07,2.8,3.2,-10.26,-11.16,-20.08,-0.03,-0.19,0.41,1.24,1.26,27
5240000000,6,20000000,0,Mixedmode,0.064,0.029,-35,14.7,15.01,5.01,5.01,5.01,-10.25,-8.09,-21.74,-0.05,0,0.37,1.24,1.3,26
5240000000,8,20000000,0,Mixedmode,0.063,0.023,-35.24,17.17,17.93,7.73,7.53,7.84,-10.29,-8.76,-23.9,-0.01,-0.05,0.53,1.19,1.15,27
5240000000,9,20000000,0,Mixedmode,0.063,0.028,-35.83,18.56,19.04,8.87,8.82,8.89,-10.19,-9.45,-25.21,-0.01,-0.01,0.52,1.27,1.29,26
5240000000,10,20000000,0,Mixedmode,0.064,0.024,-35.76,19.63,20.37,9.95,9.82,10.02,-10.16,-10.3,-26.59,0,-0.1,0.41,1.22,1.27,27
5240000000,12,20000000,0,Mixedmode,0.064,0.027,-34.51,22.04,22.28,12.06,12.05,12.07,-10.26,-9.55,-27.86,0.01,-0.13,0.42,1.19,1.25,26
5240000000,14,20000000,0,Mixedmode,0.065,0.027,-34.31,23.27,23.52,14.03,14,14.07,-10.14,-11.42,-29.52,-0.02,0.06,0.42,1.23,1.22,26
5240000000,15,20000000,0,Mixedmode,0.064,0.028,-33.51,23.38,23.93,14.91,14.88,14.93,-10.28,-8.25,-31.26,-0.01,-0.09,0.4,1.23,1.24,27
5260000000,1,20000000,0,Mixedmode,0.064,0.026,-34.95,11.58,12.72,2.52,2.36,2.81,-10.35,-8.52,-19.32,0,-0.16,0.49,1.23,1.16,26
5260000000,2,20000000,0,Mixedmode,0.064,0.023,-34.52,12.78,13.21,3.13,2.89,3.26,-10.2,-10.06,-19.81,-0.04,-0.2,0.39,1.25,1.23,26
5260000000,4,20000000,0,Mixedmode,0.064,0.028,-35.07,11.32,12.17,2.58,2.43,2.86,-10.21,-10.59,-19.37,-0.03,-0.17,0.41,1.21,1.27,27
5260000000,6,20000000,0,Mixedmode,0.063,0.021,-35.26,14.37,15.08,5,4.98,5.02,-10.25,-12.6,-21.6,-0.01,-0.23,0.38,1.26,1.25,26
5260000000,8,20000000,0,Mixedmode,0.064,0.028,-36.01,17.39,17.61,7.63,7.58,7.65,-10.24,-11.29,-23.54,0,0.12,0.44,1.25,1.26,26
5260000000,9,20000000,0,Mixedmode,0.064,0.022,-35.44,18.79,18.99,8.72,8.72,8.73,-10.1,-9.72,-24.44,-0.04,0.01,0.43,1.23,1.27,26
5260000000,10,20000000,0,Mixedmode,0.064,0.027,-34.65,19.33,20.12,9.91,9.9,9.92,-10.24,-9.96,-25.89,-0.04,-0.08,0.42,1.24,1.29,27
5260000000,12,20000000,0,Mixedmode,0.065,0.023,-35.28,21.47,22.22,11.95,11.85,12.02,-10.27,-10.94,-26.73,-0.04,-0.2,0.4,1.25,1.25,26
5260000000,14,20000000,0,Mixedmode,0.064,0.027,-34.24,23.21,23.53,13.93,13.92,13.93,-10.29,-10.03,-28.99,-0.04,-0.2,0.38,1.21,1.2,27
5260000000,15,20000000,0,Mixedmode,0.065,0.028,-34.21,23.25,23.92,14.88,14.87,14.88,-10.28,-10.44,-30.32,0.04,-0.04,0.39,1.25,1.24,26
5280000000,1,20000000,0,Mixedmode,0.065,0.028,-35.59,11.87,12.23,2.45,2.2,2.58,-10.23,-10.85,-19.31,-0.04,-0.08,0.39,1.26,1.28,27
5280000000,2,20000000,0,Mixedmode,0.064,0.026,-35.43,11.55,12.81,2.72,2.56,3.01,-10.18,-9.65,-19.61,0,-0.04,0.51,1.18,1.15,26
5280000000,4,20000000,0,Mixedmode,0.064,0.023,-34.62,12.48,13.45,3.31,3.02,3.48,-10.14,-9.77,-19.97,-0.07,-0.05,0.42,1.27,1.25,26
5280000000,6,20000000,0,Mixedmode,0.064,0.028,-35.38,14.47,14.94,4.88,4.87,4.89,-10.24,-12.64,-21.53,-0.07,0,0.41,1.24,1.25,27
5280000000,8,20000000,0,Mixedmode,0.064,0.022,-36.06,17.41,17.76,7.49,7.45,7.5,-10.13,-9.88,-23.95,-0.03,-0.05,0.42,1.19,1.26,26
5280000000,9,20000000,0,Mixedmode,0.065,0.028,-34.71,18.55,18.76,8.61,8.56,8.64,-10.28,-9.99,-24.32,0.05,-0.04,0.38,1.22,1.18,26
5280000000,10,20000000,0,Mixedmode,0.064,0.026,-35.68,19.57,20.09,9.77,9.75,9.78,-10.25,-10.14,-26.83,0.02,-0.05,0.36,1.22,1.29,27
5280000000,12,20000000,0,Mixedmode,0.064,0.027,-34.98,21.88,22.18,11.86,11.59,12.02,-10.28,-9.58,-28.03,0.05,-0.17,0.54,1.25,1.17,27
5280000000,14,20000000,0,Mixedmode,0.064,0.023,-33.39,23.08,23.33,13.72,13.71,13.73,-10.32,-10.73,-29.36,-0.01,-0.05,0.45,1.18,1.13,27
5280000000,15,20000000,0,Mixedmode,0.064,0.025,-33.88,23.51,23.88,14.74,14.73,14.77,-10.25,-10.5,-30.29,0.01,-0.07,0.47,1.18,1.19,27
5300000000,1,20000000,0,Mixedmode,0.064,0.026,-34.41,12.86,13.4,3.61,3.5,3.83,-10.21,-11.37,-20.05,-0.07,0.04,0.49,1.25,1.28,27
5300000000,2,20000000,0,Mixedmode,0.065,0.028,-35.21,12.13,12.51,2.47,2.22,2.6,-10.33,-10.27,-19.22,-0.03,-0.07,0.47,1.22,1.23,26
5300000000,4,20000000,0,Mixedmode,0.064,0.026,-35.49,11.81,12.3,2.42,2.21,2.53,-10.27,-9.85,-19.88,-0.05,-0.09,0.43,1.24,1.25,27
5300000000,6,20000000,0,Mixedmode,0.064,0.026,-35.53,14.15,14.8,4.71,4.68,4.73,-10.25,-10.77,-21.75,-0.06,-0.11,0.41,1.23,1.25,26
5300000000,8,20000000,0,Mixedmode,0.065,0.023,-35.63,17.37,17.67,7.38,7.28,7.5,-10.19,-11.84,-23.43,-0.05,-0.13,0.33,1.21,1.23,27
5300000000,9,20000000,0,Mixedmode,0.064,0.026,-34.62,18.24,18.48,8.62,8.59,8.63,-10.31,-9.67,-24.55,0.03,-0.12,0.43,1.27,1.31,26
5300000000,10,20000000,0,Mixedmode,0.065,0.022,-35.19,19.41,20.14,9.72,9.72,9.72,-10.25,-7.97,-25.58,-0.04,-0.01,0.43,1.24,1.22,26
5300000000,12,20000000,0,Mixedmode,0.063,0.028,-34.88,21.5,21.99,11.75,11.74,11.76,-10.24,-10.74,-28.67,-0.08,-0.04,0.44,1.23,1.15,26
5300000000,14,20000000,0,Mixedmode,0.064,0.027,-33.86,22.68,23.48,13.77,13.76,13.78,-10.3,-10.77,-29.02,0.03,-0.11,0.48,1.15,1.11,27
5300000000,15,20000000,0,Mixedmode,0.064,0.024,-33.31,23.57,23.94,14.68,14.62,14.8,-10.25,-11.14,-31.74,-0.06,-0.02,0.41,1.21,1.27,-26
5320000000,1,20000000,0,Mixedmode,0.064,0.027,-35.1,11.07,12.25,2.07,1.91,2.38,-10.32,-10.91,-20.23,-0.02,0.03,0.46,1.2,1.28,26
5320000000,2,20000000,0,Mixedmode,0.064,0.027,-35.58,11.26,11.44,1.78,1.5,1.92,-10.24,-10.69,-19.6,-0.04,-0.11,0.41,1.22,1.21,26
5320000000,4,20000000,0,Mixedmode,0.065,0.025,-35.65,11.2,12.23,2.2,1.92,2.39,-10.28,-10.14,-20.24,-0.04,-0.11,0.41,1.2,1.16,26
5320000000,6,20000000,0,Mixedmode,0.063,0.026,-35.27,14.03,14.79,4.76,4.75,4.76,-10.2,-10.88,-22.42,-0.03,-0.1,0.43,1.27,1.3,27
5320000000,8,20000000,0,Mixedmode,0.063,0.023,-35.54,17.7,18.21,7.47,7.37,7.52,-10.21,-11.58,-24.07,-0.07,-0.01,0.47,1.19,1.09,26
5320000000,9,20000000,0,Mixedmode,0.064,0.028,-34.37,18.34,18.98,8.64,8.63,8.66,-10.32,-10.07,-25.4,0.01,0,0.49,1.23,1.26,26
5320000000,10,20000000,0,Mixedmode,0.064,0.022,-36.09,19.38,20.14,9.76,9.76,9.77,-10.29,-10.78,-27.42,-0.06,-0.17,0.41,1.18,1.19,26
5320000000,12,20000000,0,Mixedmode,0.065,0.028,-34.17,21.76,22.16,11.82,11.82,11.82,-10.28,-11.98,-26.9,0.03,0,0.45,1.15,1.2,26
5320000000,14,20000000,0,Mixedmode,0.065,0.022,-33.49,23.33,23.51,13.83,13.79,13.87,-10.29,-9.51,-30.77,-0.03,-0.17,0.49,1.24,1.21,27
5320000000,15,20000000,0,Mixedmode,0.063,0.027,-33.61,23.8,23.93,14.74,14.61,14.97,-10.25,-8.64,-31.1,0,-0.07,0.4,1.22,1.27,27
5500000000,1,20000000,0,Mixedmode,0.064,0.023,-35.73,13.58,14.18,4.14,4.03,4.37,-10.22,-9.73,-21.12,-0.01,-0.05,0.42,1.27,1.28,26
5500000000,2,20000000,0,Mixedmode,0.065,0.027,-35.36,12.35,13.62,3.29,3.14,3.58,-10.26,-11.7,-20.38,-0.06,0.02,0.41,1.27,1.23,27
5500000000,4,20000000,0,Mixedmode,0.064,0.027,-34.7,12.66,13.84,3.31,3.13,3.64,-10.4,-10.06,-20.66,0,0.04,0.48,1.24,1.29,27
5500000000,6,20000000,0,Mixedmode,0.065,0.028,-35.67,14.77,15.5,5.31,5.31,5.31,-10.22,-9.07,-22.42,-0.03,-0.1,0.5,1.24,1.25,27
5500000000,8,20000000,0,Mixedmode,0.064,0.023,-35.61,17.51,18,7.64,7.54,7.69,-10.31,-9.45,-24.22,-0.01,0.04,0.4,1.24,1.28,26
5500000000,9,20000000,0,Mixedmode,0.064,0.026,-35.31,18.32,19.15,8.76,8.73,8.78,-10.27,-9.79,-24.84,-0.02,0.08,0.53,1.21,1.27,27
5500000000,10,20000000,0,Mixedmode,0.065,0.023,-35.53,19.46,20.15,9.81,9.78,9.86,-10.26,-10.2,-25.75,0,-0.13,0.32,1.23,1.25,26
5500000000,12,20000000,0,Mixedmode,0.064,0.028,-35.07,21.63,22.15,11.7,11.69,11.72,-10.26,-10.34,-29.02,0.01,0.08,0.46,1.23,1.28,-26
5500000000,14,20000000,0,Mixedmode,0.065,0.023,-33.46,22.9,23.55,13.78,13.77,13.79,-10.29,-7.72,-30.46,-0.05,-0.01,0.39,1.19,1.16,27
5500000000,15,20000000,0,Mixedmode,0.063,0.027,-33.51,23.32,23.99,14.72,14.71,14.74,-10.29,-9.88,-32.37,0.01,-0.05,0.56,1.24,1.2,-26
5520000000,1,20000000,0,Mixedmode,0.064,0.021,-35.11,13.2,14.26,4.2,4.04,4.43,-10.25,-10.38,-21.16,-0.08,-0.14,0.52,1.29,1.35,26
5520000000,2,20000000,0,Mixedmode,0.064,0.028,-33.84,12.6,13.17,3.09,2.82,3.23,-10.22,-9.63,-19.73,-0.06,-0.09,0.38,1.27,1.2,26
5520000000,4,20000000,0,Mixedmode,0.065,0.027,-34.99,12.91,13.48,3.31,3.15,3.61,-10.3,-11.08,-20.54,-0.05,-0.09,0.47,1.28,1.26,27
5520000000,6,20000000,0,Mixedmode,0.064,0.022,-35.51,14.96,15.41,5.33,5.3,5.36,-10.23,-10.25,-22.71,-0.03,0.05,0.44,1.23,1.3,25
5520000000,8,20000000,0,Mixedmode,0.064,0.029,-34.13,17.32,17.99,7.75,7.75,7.76,-10.33,-11.49,-23.32,-0.05,-0.03,0.51,1.24,1.28,27
5520000000,9,20000000,0,Mixedmode,0.065,0.027,-35.67,18.49,19.26,8.71,8.63,8.83,-10.31,-10.6,-26.03,-0.06,-0.04,0.39,1.24,1.2,27
5520000000,10,20000000,0,Mixedmode,0.064,0.023,-35.1,19.68,20.35,9.83,9.82,9.84,-10.33,-11.71,-27.05,0,-0.15,0.45,1.23,1.27,27
5520000000,12,20000000,0,Mixedmode,0.064,0.027,-35.29,21.84,22.16,11.75,11.74,11.75,-10.22,-9.48,-28.8,-0.03,0.03,0.4,1.25,1.23,27
5520000000,14,20000000,0,Mixedmode,0.064,0.022,-34.1,23.22,23.54,13.8,13.78,13.81,-10.24,-9.98,-30.64,-0.04,-0.11,0.47,1.18,1.19,-26
5520000000,15,20000000,0,Mixedmode,0.064,0.028,-32.91,23.6,23.75,14.74,14.69,14.78,-10.32,-11.03,-31.62,0.01,-0.02,0.44,1.21,1.21,26
5540000000,1,20000000,0,Mixedmode,0.064,0.022,-34.14,13.75,14.19,4.07,3.75,4.23,-10.35,-10,-21.13,-0.08,-0.25,0.47,1.29,1.26,27
5540000000,2,20000000,0,Mixedmode,0.064,0.027,-35.58,12.73,13.75,3.49,3.29,3.81,-10.21,-10.57,-20.51,0,-0.17,0.48,1.32,1.32,26
5540000000,4,20000000,0,Mixedmode,0.064,0.023,-35.1,14.14,14.32,4.34,4.2,4.58,-10.34,-9.47,-21.08,-0.04,0.05,0.41,1.31,1.32,-26
5540000000,6,20000000,0,Mixedmode,0.065,0.026,-34.23,15.29,15.41,5.28,5.24,5.3,-10.32,-9.7,-22.09,-0.08,0.1,0.61,1.24,1.21,26
5540000000,8,20000000,0,Mixedmode,0.065,0.027,-36.36,16.95,17.83,7.49,7.49,7.5,-10.36,-9.99,-23.95,-0.02,-0.18,0.35,1.26,1.29,26
5540000000,9,20000000,0,Mixedmode,0.066,0.028,-35.43,18.24,19.11,8.61,8.5,8.82,-10.18,-10.31,-24.58,-0.03,0.09,0.39,1.27,1.24,27
5540000000,10,20000000,0,Mixedmode,0.063,0.021,-34.82,19.76,20.21,9.77,9.76,9.77,-10.25,-10.95,-26.14,-0.04,-0.03,0.47,1.27,1.25,27
5540000000,12,20000000,0,Mixedmode,0.064,0.027,-33.16,21.93,22.15,11.77,11.72,11.81,-10.27,-10.74,-28.34,-0.08,-0.04,0.5,1.19,1.16,-25
5540000000,14,20000000,0,Mixedmode,0.065,0.023,-34.18,23.18,23.47,13.74,13.72,13.76,-10.3,-10.84,-29.33,0,0.1,0.39,1.23,1.21,27
5540000000,15,20000000,0,Mixedmode,0.063,0.026,-32.67,23.66,23.94,14.69,14.68,14.71,-10.23,-10.97,-30.08,0.01,0.14,0.6,1.22,1.22,-26
5560000000,1,20000000,0,Mixedmode,0.065,0.023,-35.05,13.51,14.09,3.91,3.6,4.08,-10.27,-11.29,-21.2,-0.02,0.02,0.49,1.29,1.28,26
5560000000,2,20000000,0,Mixedmode,0.064,0.027,-34.98,12.39,13.06,3.04,2.77,3.19,-10.36,-9.74,-20.29,-0.05,0.05,0.4,1.29,1.26,26
5560000000,4,20000000,0,Mixedmode,0.064,0.022,-35.26,13.66,14.53,4.21,4.07,4.42,-10.26,-9.4,-21.31,-0.14,-0.01,0.41,1.27,1.24,26
5560000000,6,20000000,0,Mixedmode,0.065,0.028,-33.84,14.53,15,5.1,5.1,5.11,-10.37,-8.02,-22.77,0.03,-0.06,0.46,1.23,1.17,26
5560000000,8,20000000,0,Mixedmode,0.064,0.027,-36.01,17.54,17.58,7.37,7.37,7.37,-10.33,-9.49,-24.17,-0.01,-0.03,0.41,1.24,1.27,-26
5560000000,9,20000000,0,Mixedmode,0.065,0.027,-35.82,18.26,19.03,8.42,8.3,8.65,-10.24,-10.95,-24.87,0.01,0.05,0.42,1.25,1.28,27
5560000000,10,20000000,0,Mixedmode,0.066,0.023,-35,19.89,20.05,9.6,9.59,9.61,-10.27,-10.99,-26.17,-0.02,0.11,0.4,1.29,1.34,-26
5560000000,12,20000000,0,Mixedmode,0.064,0.027,-35.3,21.42,22.15,11.63,11.6,11.68,-10.36,-10.5,-28.27,0.01,0.01,0.58,1.22,1.12,27
5560000000,14,20000000,0,Mixedmode,0.064,0.022,-34.05,23.13,23.41,13.58,13.56,13.61,-10.29,-9.73,-29.27,-0.03,0.12,0.47,1.22,1.21,-26
5560000000,15,20000000,0,Mixedmode,0.065,0.028,-33.32,23.61,23.87,14.63,14.62,14.64,-10.36,-11.85,-30.42,0.05,0.11,0.44,1.22,1.2,27
5580000000,1,20000000,0,Mixedmode,0.064,0.022,-34.98,13.6,14.11,3.95,3.6,4.12,-10.32,-9.4,-21.23,0.02,-0.06,0.42,1.28,1.31,-26
5580000000,2,20000000,0,Mixedmode,0.065,0.028,-35.52,12.3,13.28,3.35,3.18,3.67,-10.39,-7.85,-21.12,-0.05,-0.04,0.42,1.3,1.29,26
5580000000,4,20000000,0,Mixedmode,0.065,0.023,-33.47,13.85,14.54,4.22,4.1,4.43,-10.3,-11.24,-21.7,-0.05,-0.08,0.49,1.21,1.15,26
5580000000,6,20000000,0,Mixedmode,0.063,0.028,-35.25,14.26,15.07,4.99,4.94,5.01,-10.34,-10.19,-22.19,-0.01,-0.03,0.46,1.25,1.35,26
5580000000,8,20000000,0,Mixedmode,0.064,0.024,-35.37,17.23,17.66,7.33,7.23,7.4,-10.34,-9.02,-24.25,0,-0.16,0.43,1.24,1.17,27
5580000000,9,20000000,0,Mixedmode,0.064,0.028,-35.4,18.5,18.91,8.5,8.19,8.66,-10.31,-10.3,-25.58,-0.05,-0.01,0.38,1.21,1.19,27
5580000000,10,20000000,0,Mixedmode,0.065,0.027,-34.59,19.18,20.11,9.48,9.47,9.5,-10.26,-10.57,-26.92,-0.04,-0.02,0.36,1.26,1.27,-26
5580000000,12,20000000,0,Mixedmode,0.066,0.028,-34.91,21.14,22.13,11.55,11.39,11.65,-10.28,-10.19,-27.46,-0.08,-0.01,0.43,1.24,1.2,27
5580000000,14,20000000,0,Mixedmode,0.064,0.022,-33.83,22.8,23.51,13.58,13.47,13.63,-10.36,-11.73,-29.68,0.02,0.14,0.4,1.21,1.19,27
5580000000,15,20000000,0,Mixedmode,0.063,0.027,-32.74,23.81,23.99,14.44,14.41,14.48,-10.24,-10.97,-30.71,-0.04,0.08,0.38,1.2,1.2,-27
5600000000,1,20000000,0,Mixedmode,0.064,0.023,-35.85,12.93,14.28,4.04,3.78,4.17,-10.26,-11.13,-21.43,-0.07,0.09,0.47,1.29,1.37,27
5600000000,2,20000000,0,Mixedmode,0.063,0.026,-35.2,13.09,13.58,3.46,3.28,3.74,-10.24,-12.93,-20.82,-0.07,0.17,0.47,1.34,1.35,27
5600000000,4,20000000,0,Mixedmode,0.064,0.025,-34.93,13.68,14.13,4.03,3.71,4.19,-10.26,-10.06,-21.39,-0.03,-0.16,0.52,1.31,1.28,27
5600000000,6,20000000,0,Mixedmode,0.065,0.027,-34.66,14.38,15.21,5.05,5.03,5.07,-10.31,-10.36,-22.29,-0.04,0,0.42,1.27,1.3,26
5600000000,8,20000000,0,Mixedmode,0.064,0.022,-35.2,17.47,18,7.45,7.44,7.45,-10.35,-10.88,-24.93,-0.01,-0.01,0.45,1.29,1.23,27
5600000000,9,20000000,0,Mixedmode,0.065,0.029,-36.09,17.95,19.18,8.52,8.41,8.72,-10.33,-8.77,-26.02,-0.1,-0.04,0.54,1.28,1.28,-26
5600000000,10,20000000,0,Mixedmode,0.066,0.029,-34.97,19.65,20.2,9.7,9.69,9.7,-10.35,-11.43,-26.57,-0.01,-0.06,0.44,1.23,1.22,26
5600000000,12,20000000,0,Mixedmode,0.064,0.032,-32.92,21.4,22.13,11.71,11.71,11.71,-10.3,-8.62,-29.61,-0.02,-0.01,0.5,1.25,1.28,-26
5600000000,14,20000000,0,Mixedmode,0.065,0.028,-32.65,23.41,23.5,13.7,13.68,13.73,-10.39,-9.37,-29.89,-0.02,0.02,0.4,1.2,1.23,26
5600000000,15,20000000,0,Mixedmode,0.065,0.023,-32.68,23.59,24.13,14.69,14.69,14.7,-10.3,-10.27,-32.4,0.05,-0.07,0.5,1.24,1.24,27
5620000000,1,20000000,0,Mixedmode,0.064,0.027,-35.13,12.53,13.03,3.24,2.98,3.36,-10.32,-11.42,-21.19,-0.06,0.02,0.48,1.31,1.28,26
5620000000,2,20000000,0,Mixedmode,0.064,0.022,-36.46,13.59,14.36,4.33,4.21,4.56,-10.31,-9.33,-22.1,-0.08,0.06,0.59,1.3,1.26,26
5620000000,4,20000000,0,Mixedmode,0.064,0.028,-35.06,12.68,13.74,3.47,3.32,3.76,-10.29,-9.12,-20.7,-0.01,-0.01,0.37,1.26,1.26,26
