Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ demod Meas Time,RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
5500000000.000000,2.000000,20000000.000000,4,Mixedmode,0.064000,0.021000,-34.720000,-2.510000,-1.450000,-10.360000,-10.490000,-10.270000,-10.270000,-9.750000,-16.000000,-0.050000,-0.070000,0.490000,1.250000,1.210000,27.000000
5500000000.000000,4.000000,20000000.000000,4,Mixedmode,0.065000,0.028000,-33.440000,2.370000,2.560000,-6.310000,-6.390000,-6.260000,-10.410000,-12.840000,-19.570000,0.050000,-0.010000,0.360000,1.220000,1.300000,27.000000
5500000000.000000,6.000000,20000000.000000,4,Mixedmode,0.064000,0.022000,-35.600000,5.180000,5.760000,-3.390000,-3.450000,-3.270000,-10.260000,-6.640000,-22.660000,-0.030000,-0.120000,0.470000,1.260000,1.290000,26.000000
5500000000.000000,8.000000,20000000.000000,4,Mixedmode,0.064000,0.027000,-34.350000,6.870000,8.990000,-1.170000,-1.200000,-1.150000,-10.120000,-9.810000,-23.980000,-0.030000,-0.010000,0.460000,1.230000,1.190000,26.000000
5500000000.000000,9.000000,20000000.000000,4,Mixedmode,0.065000,0.025000,-34.810000,8.420000,10.190000,-0.100000,-0.120000,-0.070000,-10.220000,-13.890000,-25.430000,-0.060000,0.050000,0.390000,1.230000,1.260000,26.000000
5500000000.000000,10.000000,20000000.000000,4,Mixedmode,0.064000,0.026000,-35.320000,9.710000,10.410000,0.980000,0.920000,1.070000,-10.220000,-8.800000,-26.230000,-0.050000,0.100000,0.480000,1.240000,1.230000,-26.000000
5500000000.000000,12.000000,20000000.000000,4,Mixedmode,0.065000,0.023000,-34.140000,11.650000,12.330000,2.860000,2.820000,2.910000,-10.300000,-10.620000,-28.170000,-0.020000,0.040000,0.430000,1.220000,1.200000,27.000000
5500000000.000000,14.000000,20000000.000000,4,Mixedmode,0.063000,0.028000,-33.320000,13.200000,14.290000,4.990000,4.900000,5.080000,-10.230000,-9.560000,-29.250000,-0.020000,0.080000,0.540000,1.240000,1.170000,26.000000
5500000000.000000,15.000000,20000000.000000,4,Mixedmode,0.066000,0.028000,-33.380000,13.650000,14.820000,5.950000,5.880000,6.010000,-10.220000,-12.660000,-30.120000,0.010000,0.180000,0.470000,1.200000,1.140000,27.000000
5520000000.000000,1.000000,20000000.000000,4,Mixedmode,0.065000,0.023000,-33.570000,-3.600000,-2.720000,-11.380000,-11.510000,-11.190000,-10.120000,-10.490000,-14.380000,-0.110000,0.070000,0.510000,1.210000,1.170000,26.000000
5520000000.000000,2.000000,20000000.000000,4,Mixedmode,0.065000,0.028000,-35.520000,-2.690000,-0.730000,-10.530000,-10.570000,-10.470000,-10.250000,-12.860000,-15.700000,-0.080000,-0.170000,0.320000,1.310000,1.290000,26.000000
5520000000.000000,4.000000,20000000.000000,4,Mixedmode,0.063000,0.022000,-34.750000,1.950000,3.420000,-6.430000,-6.510000,-6.380000,-10.120000,-10.240000,-19.210000,-0.060000,0.080000,0.360000,1.300000,1.280000,26.000000
5520000000.000000,6.000000,20000000.000000,4,Mixedmode,0.064000,0.028000,-35.200000,5.070000,6.180000,-3.490000,-3.510000,-3.460000,-10.300000,-9.640000,-22.530000,-0.020000,-0.020000,0.440000,1.280000,1.260000,27.000000
5520000000.000000,8.000000,20000000.000000,4,Mixedmode,0.064000,0.022000,-36.080000,6.980000,8.510000,-1.190000,-1.240000,-1.140000,-10.310000,-8.320000,-24.130000,-0.030000,-0.060000,0.440000,1.270000,1.270000,26.000000
5520000000.000000,9.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-35.470000,8.770000,9.520000,-0.030000,-0.050000,-0.010000,-10.300000,-13.600000,-25.150000,-0.040000,-0.020000,0.350000,1.270000,1.210000,26.000000
5520000000.000000,10.000000,20000000.000000,4,Mixedmode,0.066000,0.027000,-34.950000,9.370000,9.610000,1.030000,1.000000,1.060000,-10.300000,-12.630000,-26.390000,-0.020000,0.070000,0.450000,1.250000,1.310000,27.000000
5520000000.000000,12.000000,20000000.000000,4,Mixedmode,0.065000,0.026000,-33.800000,11.590000,12.430000,2.940000,2.900000,3.000000,-10.270000,-7.840000,-28.400000,-0.050000,-0.010000,0.590000,1.250000,1.270000,27.000000
5520000000.000000,14.000000,20000000.000000,4,Mixedmode,0.064000,0.028000,-33.410000,12.950000,13.670000,5.000000,4.860000,5.080000,-10.230000,-13.390000,-29.980000,0.000000,0.020000,0.420000,1.220000,1.230000,-26.000000
5520000000.000000,15.000000,20000000.000000,4,Mixedmode,0.065000,0.022000,-31.520000,13.910000,14.370000,5.840000,5.750000,5.900000,-10.320000,-7.640000,-30.870000,-0.030000,0.040000,0.510000,1.200000,1.200000,-26.000000
5540000000.000000,1.000000,20000000.000000,4,Mixedmode,0.063000,0.026000,-34.700000,-3.260000,-2.490000,-11.370000,-11.470000,-11.230000,-10.220000,-8.830000,-14.700000,0.040000,-0.150000,0.470000,1.230000,1.260000,-26.000000
5540000000.000000,2.000000,20000000.000000,4,Mixedmode,0.064000,0.021000,-35.150000,-2.250000,-0.290000,-10.490000,-10.530000,-10.470000,-10.150000,-11.090000,-15.450000,-0.080000,-0.100000,0.470000,1.260000,1.230000,26.000000
5540000000.000000,4.000000,20000000.000000,4,Mixedmode,0.065000,0.028000,-34.510000,2.010000,3.590000,-6.450000,-6.490000,-6.400000,-10.250000,-11.320000,-19.070000,-0.020000,0.080000,0.490000,1.310000,1.330000,26.000000
5540000000.000000,6.000000,20000000.000000,4,Mixedmode,0.064000,0.022000,-34.780000,4.800000,5.770000,-3.520000,-3.600000,-3.420000,-10.250000,-11.130000,-22.180000,0.010000,0.060000,0.440000,1.240000,1.200000,27.000000
5540000000.000000,8.000000,20000000.000000,4,Mixedmode,0.065000,0.028000,-34.970000,7.060000,7.270000,-1.320000,-1.350000,-1.300000,-10.280000,-11.390000,-23.790000,-0.030000,0.040000,0.460000,1.260000,1.330000,27.000000
5540000000.000000,9.000000,20000000.000000,4,Mixedmode,0.065000,0.021000,-33.620000,7.790000,9.440000,-0.100000,-0.380000,0.080000,-10.210000,-11.060000,-24.830000,-0.040000,-0.050000,0.410000,1.270000,1.280000,26.000000
5540000000.000000,10.000000,20000000.000000,4,Mixedmode,0.069000,0.024000,-35.940000,9.450000,10.090000,0.930000,0.870000,0.990000,-10.270000,-9.760000,-25.500000,-0.050000,0.030000,0.390000,1.290000,1.300000,27.000000
5540000000.000000,12.000000,20000000.000000,4,Mixedmode,0.064000,0.048000,-34.220000,10.660000,12.350000,2.830000,2.610000,2.950000,-10.200000,-13.390000,-27.670000,-0.020000,-0.010000,0.520000,1.260000,1.250000,27.000000
5540000000.000000,14.000000,20000000.000000,4,Mixedmode,0.063000,0.031000,-33.890000,13.200000,14.490000,4.960000,4.900000,4.990000,-10.200000,-9.410000,-28.220000,-0.020000,0.020000,0.400000,1.230000,1.230000,-26.000000
5540000000.000000,15.000000,20000000.000000,4,Mixedmode,0.065000,0.034000,-32.500000,13.910000,14.530000,5.740000,5.710000,5.790000,-10.290000,-12.620000,-30.210000,-0.050000,0.070000,0.520000,1.160000,1.120000,27.000000
5560000000.000000,1.000000,20000000.000000,4,Mixedmode,0.067000,0.027000,-33.830000,-3.670000,-3.550000,-12.360000,-12.380000,-12.340000,-10.290000,-10.680000,-14.130000,-0.080000,-0.110000,0.390000,1.310000,1.280000,-26.000000
5560000000.000000,2.000000,20000000.000000,4,Mixedmode,0.064000,0.027000,-34.860000,-2.650000,-2.180000,-10.660000,-10.670000,-10.650000,-10.220000,-10.350000,-15.930000,-0.050000,-0.100000,0.490000,1.270000,1.290000,26.000000
5560000000.000000,4.000000,20000000.000000,4,Mixedmode,0.064000,0.021000,-34.250000,2.030000,2.410000,-6.480000,-6.500000,-6.470000,-10.160000,-10.630000,-19.350000,-0.060000,-0.050000,0.420000,1.260000,1.140000,26.000000
5560000000.000000,6.000000,20000000.000000,4,Mixedmode,0.063000,0.021000,-35.070000,4.440000,4.890000,-3.710000,-3.750000,-3.680000,-10.300000,-13.900000,-22.040000,-0.040000,0.070000,0.340000,1.280000,1.300000,26.000000
5560000000.000000,8.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-34.270000,7.260000,7.480000,-1.320000,-1.400000,-1.250000,-10.270000,-9.440000,-24.130000,-0.030000,-0.030000,0.520000,1.190000,1.190000,27.000000
5560000000.000000,9.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-34.700000,7.680000,9.070000,-0.350000,-0.500000,-0.100000,-10.170000,-10.030000,-24.720000,-0.060000,0.120000,0.480000,1.290000,1.280000,26.000000
5560000000.000000,10.000000,20000000.000000,4,Mixedmode,0.065000,0.021000,-34.880000,9.470000,10.380000,0.790000,0.780000,0.800000,-10.280000,-11.350000,-26.360000,-0.010000,-0.040000,0.430000,1.230000,1.240000,25.000000
5560000000.000000,12.000000,20000000.000000,4,Mixedmode,0.064000,0.028000,-34.130000,11.070000,13.220000,2.740000,2.580000,2.840000,-10.310000,-11.190000,-28.310000,0.050000,-0.030000,0.510000,1.190000,1.300000,-26.000000
5560000000.000000,14.000000,20000000.000000,4,Mixedmode,0.064000,0.021000,-32.910000,13.250000,13.910000,4.860000,4.810000,4.900000,-10.190000,-8.940000,-28.930000,0.000000,0.080000,0.450000,1.220000,1.260000,26.000000
5560000000.000000,15.000000,20000000.000000,4,Mixedmode,0.065000,0.028000,-31.820000,13.990000,14.390000,5.660000,5.620000,5.710000,-10.280000,-9.980000,-30.370000,0.000000,0.120000,0.530000,1.200000,1.190000,27.000000
5580000000.000000,1.000000,20000000.000000,4,Mixedmode,0.065000,0.022000,-33.620000,-3.370000,-2.210000,-11.270000,-11.490000,-11.130000,-10.130000,-11.180000,-15.220000,-0.060000,-0.010000,0.500000,1.310000,1.330000,25.000000
5580000000.000000,2.000000,20000000.000000,4,Mixedmode,0.063000,0.027000,-34.080000,-2.880000,-1.830000,-10.700000,-10.730000,-10.670000,-10.300000,-6.120000,-15.970000,-0.040000,-0.280000,0.560000,1.320000,1.320000,27.000000
5580000000.000000,4.000000,20000000.000000,4,Mixedmode,0.065000,0.023000,-33.690000,1.350000,2.330000,-6.590000,-6.660000,-6.540000,-10.230000,-11.140000,-19.690000,-0.010000,0.060000,0.470000,1.290000,1.230000,26.000000
5580000000.000000,6.000000,20000000.000000,4,Mixedmode,0.065000,0.026000,-34.440000,4.560000,5.550000,-3.780000,-3.800000,-3.760000,-10.290000,-9.300000,-22.100000,-0.040000,0.000000,0.480000,1.260000,1.270000,26.000000
5580000000.000000,8.000000,20000000.000000,4,Mixedmode,0.063000,0.024000,-35.800000,6.440000,7.920000,-1.420000,-1.460000,-1.370000,-10.210000,-9.470000,-24.070000,-0.060000,-0.010000,0.370000,1.300000,1.330000,-25.000000
5580000000.000000,9.000000,20000000.000000,4,Mixedmode,0.066000,0.028000,-35.260000,7.500000,8.520000,-0.410000,-0.550000,-0.150000,-10.320000,-7.640000,-25.480000,-0.040000,-0.070000,0.400000,1.290000,1.320000,-26.000000
5580000000.000000,10.000000,20000000.000000,4,Mixedmode,0.066000,0.027000,-36.290000,8.720000,10.710000,0.760000,0.700000,0.840000,-10.270000,-11.430000,-26.380000,-0.010000,0.000000,0.420000,1.280000,1.310000,27.000000
5580000000.000000,12.000000,20000000.000000,4,Mixedmode,0.065000,0.026000,-33.630000,11.240000,11.660000,2.650000,2.600000,2.730000,-10.270000,-12.260000,-28.630000,-0.040000,0.070000,0.580000,1.230000,1.280000,-26.000000
5580000000.000000,14.000000,20000000.000000,4,Mixedmode,0.065000,0.022000,-32.680000,13.490000,14.110000,4.710000,4.650000,4.770000,-10.250000,-10.830000,-28.730000,0.020000,-0.060000,0.690000,1.240000,1.250000,-27.000000
5580000000.000000,15.000000,20000000.000000,4,Mixedmode,0.064000,0.027000,-32.480000,13.900000,14.560000,5.640000,5.630000,5.650000,-10.290000,-12.890000,-30.670000,-0.020000,0.090000,0.380000,1.170000,1.160000,27.000000
5600000000.000000,1.000000,20000000.000000,4,Mixedmode,0.064000,0.023000,-34.470000,-2.850000,-2.660000,-10.940000,-11.080000,-10.860000,-10.270000,-13.390000,-15.530000,-0.020000,-0.040000,0.540000,1.240000,1.270000,26.000000
5600000000.000000,2.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-34.980000,-2.170000,-1.330000,-10.560000,-10.640000,-10.500000,-10.270000,-9.500000,-15.960000,-0.010000,-0.120000,0.410000,1.340000,1.330000,-26.000000
5600000000.000000,4.000000,20000000.000000,4,Mixedmode,0.064000,0.021000,-33.700000,1.760000,2.410000,-6.510000,-6.540000,-6.470000,-10.190000,-8.660000,-19.520000,-0.030000,0.080000,0.400000,1.230000,1.310000,27.000000
5600000000.000000,6.000000,20000000.000000,4,Mixedmode,0.064000,0.028000,-34.640000,4.450000,5.310000,-3.550000,-3.590000,-3.520000,-10.140000,-8.950000,-22.960000,-0.010000,0.030000,0.390000,1.310000,1.240000,27.000000
5600000000.000000,8.000000,20000000.000000,4,Mixedmode,0.064000,0.023000,-35.000000,5.970000,7.340000,-1.400000,-1.580000,-1.280000,-10.310000,-9.660000,-24.060000,-0.020000,-0.080000,0.450000,1.290000,1.290000,27.000000
5600000000.000000,9.000000,20000000.000000,4,Mixedmode,0.064000,0.027000,-36.340000,7.740000,9.950000,-0.270000,-0.430000,-0.040000,-10.270000,-11.850000,-24.880000,-0.050000,-0.060000,0.530000,1.290000,1.260000,26.000000
5600000000.000000,10.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-35.580000,8.620000,10.180000,0.780000,0.750000,0.790000,-10.210000,-12.740000,-26.960000,-0.050000,0.080000,0.430000,1.280000,1.280000,-27.000000
5600000000.000000,12.000000,20000000.000000,4,Mixedmode,0.064000,0.026000,-34.670000,12.120000,12.890000,2.780000,2.700000,2.900000,-10.280000,-11.250000,-28.980000,0.010000,-0.050000,0.530000,1.290000,1.290000,-27.000000
5600000000.000000,14.000000,20000000.000000,4,Mixedmode,0.064000,0.023000,-32.520000,13.740000,14.020000,4.970000,4.910000,5.040000,-10.240000,-5.360000,-29.600000,-0.010000,0.130000,0.490000,1.260000,1.240000,-27.000000
5600000000.000000,15.000000,20000000.000000,4,Mixedmode,0.065000,0.026000,-32.260000,13.640000,14.050000,5.760000,5.740000,5.770000,-10.230000,-11.130000,-31.060000,-0.080000,-0.050000,0.440000,1.160000,1.160000,27.000000
5620000000.000000,1.000000,20000000.000000,4,Mixedmode,0.064000,0.021000,-33.800000,-1.870000,-1.020000,-10.920000,-10.990000,-10.870000,-10.260000,-7.200000,-15.470000,-0.030000,-0.030000,0.540000,1.270000,1.260000,26.000000
5620000000.000000,2.000000,20000000.000000,4,Mixedmode,0.064000,0.027000,-35.130000,-2.380000,-1.000000,-10.500000,-10.550000,-10.460000,-10.240000,-10.590000,-16.110000,-0.040000,-0.060000,0.470000,1.310000,1.290000,-26.000000
5620000000.000000,4.000000,20000000.000000,4,Mixedmode,0.064000,0.021000,-34.450000,1.470000,2.540000,-6.360000,-6.380000,-6.340000,-10.200000,-11.170000,-20.340000,-0.050000,-0.130000,0.420000,1.250000,1.210000,26.000000
5620000000.000000,6.000000,20000000.000000,4,Mixedmode,0.064000,0.029000,-34.830000,4.580000,6.390000,-3.530000,-3.540000,-3.530000,-10.280000,-7.660000,-22.320000,-0.060000,0.120000,0.480000,1.340000,1.400000,-26.000000
5620000000.000000,8.000000,20000000.000000,4,Mixedmode,0.065000,0.022000,-35.740000,6.870000,7.810000,-1.240000,-1.340000,-1.170000,-10.240000,-9.890000,-24.480000,0.010000,-0.110000,0.390000,1.300000,1.290000,27.000000
5620000000.000000,9.000000,20000000.000000,4,Mixedmode,0.064000,0.027000,-36.050000,9.170000,9.920000,-0.020000,-0.330000,0.190000,-10.230000,-10.870000,-25.730000,-0.080000,0.090000,0.540000,1.300000,1.290000,26.000000
5620000000.000000,10.000000,20000000.000000,4,Mixedmode,0.064000,0.023000,-35.490000,10.350000,10.940000,0.910000,0.860000,0.950000,-10.320000,-10.300000,-27.280000,-0.010000,0.020000,0.400000,1.280000,1.280000,27.000000
5620000000.000000,12.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-33.480000,11.620000,12.110000,2.950000,2.870000,3.040000,-10.250000,-11.500000,-29.870000,-0.030000,-0.020000,0.490000,1.170000,1.140000,27.000000
5620000000.000000,14.000000,20000000.000000,4,Mixedmode,0.064000,0.027000,-31.870000,14.000000,14.170000,5.070000,5.010000,5.140000,-10.290000,-10.810000,-30.880000,0.030000,0.110000,0.540000,1.210000,1.190000,26.000000
5620000000.000000,15.000000,20000000.000000,4,Mixedmode,0.065000,0.029000,-31.940000,14.780000,15.040000,5.900000,5.880000,5.920000,-10.230000,-11.870000,-32.310000,0.050000,-0.070000,0.590000,1.210000,1.160000,27.000000
5640000000.000000,1.000000,20000000.000000,4,Mixedmode,0.064000,0.026000,-34.850000,-2.420000,-1.180000,-11.320000,-11.370000,-11.210000,-10.220000,-11.750000,-14.900000,-0.080000,-0.090000,0.430000,1.290000,1.320000,27.000000
5640000000.000000,2.000000,20000000.000000,4,Mixedmode,0.064000,0.022000,-33.680000,-2.080000,-0.880000,-10.340000,-10.350000,-10.320000,-10.290000,-10.190000,-15.990000,-0.080000,-0.080000,0.400000,1.290000,1.350000,26.000000
5640000000.000000,4.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-34.150000,1.930000,2.990000,-6.200000,-6.260000,-6.150000,-10.290000,-10.440000,-19.500000,0.020000,-0.060000,0.500000,1.350000,1.370000,26.000000
5640000000.000000,6.000000,20000000.000000,4,Mixedmode,0.064000,0.021000,-34.750000,4.820000,5.420000,-3.430000,-3.460000,-3.400000,-10.250000,-12.700000,-21.930000,0.010000,-0.080000,0.320000,1.310000,1.270000,27.000000
5640000000.000000,8.000000,20000000.000000,4,Mixedmode,0.066000,0.028000,-35.580000,7.920000,8.340000,-1.060000,-1.170000,-0.990000,-10.310000,-8.610000,-24.680000,-0.040000,-0.140000,0.440000,1.280000,1.320000,-26.000000
5640000000.000000,9.000000,20000000.000000,4,Mixedmode,0.065000,0.024000,-35.560000,8.230000,10.380000,0.170000,-0.180000,0.370000,-10.320000,-9.540000,-24.600000,-0.010000,-0.080000,0.440000,1.310000,1.320000,27.000000
5640000000.000000,10.000000,20000000.000000,4,Mixedmode,0.063000,0.020000,-35.880000,9.690000,10.200000,1.070000,1.050000,1.100000,-10.280000,-8.990000,-26.180000,-0.030000,0.010000,0.520000,1.300000,1.290000,-26.000000
5640000000.000000,12.000000,20000000.000000,4,Mixedmode,0.064000,0.028000,-34.740000,12.000000,13.160000,3.030000,3.000000,3.080000,-10.300000,-9.490000,-28.810000,-0.010000,-0.100000,0.480000,1.250000,1.200000,26.000000
5640000000.000000,14.000000,20000000.000000,4,Mixedmode,0.065000,0.026000,-32.300000,13.730000,14.550000,5.250000,5.150000,5.330000,-10.260000,-12.300000,-30.640000,-0.040000,0.040000,0.450000,1.260000,1.240000,-26.000000
5640000000.000000,15.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-32.480000,13.890000,14.680000,6.060000,5.950000,6.110000,-10.290000,-11.460000,-31.050000,-0.010000,0.010000,0.580000,1.200000,1.160000,27.000000
5660000000.000000,1.000000,20000000.000000,4,Mixedmode,0.066000,0.026000,-34.390000,-3.610000,-2.490000,-11.430000,-11.700000,-11.300000,-10.310000,-9.110000,-14.800000,-0.040000,-0.030000,0.450000,1.340000,1.300000,27.000000
5660000000.000000,2.000000,20000000.000000,4,Mixedmode,0.066000,0.022000,-34.200000,-2.270000,-0.930000,-10.310000,-10.400000,-10.230000,-10.210000,-6.330000,-16.250000,-0.060000,-0.090000,0.520000,1.300000,1.280000,-25.000000
5660000000.000000,4.000000,20000000.000000,4,Mixedmode,0.064000,0.026000,-35.340000,1.480000,2.270000,-6.150000,-6.200000,-6.090000,-10.270000,-8.330000,-19.820000,0.000000,-0.110000,0.350000,1.330000,1.310000,26.000000
5660000000.000000,6.000000,20000000.000000,4,Mixedmode,0.065000,0.023000,-33.300000,5.300000,5.810000,-3.400000,-3.450000,-3.360000,-10.320000,-9.350000,-22.500000,0.000000,-0.140000,0.560000,1.320000,1.310000,-24.000000
5660000000.000000,8.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-35.360000,7.500000,8.060000,-0.940000,-1.000000,-0.870000,-10.270000,-8.800000,-23.630000,-0.020000,-0.010000,0.500000,1.320000,1.350000,27.000000
5660000000.000000,9.000000,20000000.000000,4,Mixedmode,0.064000,0.021000,-35.110000,8.610000,9.670000,0.170000,0.130000,0.190000,-10.260000,-10.700000,-25.950000,-0.060000,-0.140000,0.430000,1.310000,1.290000,-26.000000
5660000000.000000,10.000000,20000000.000000,4,Mixedmode,0.064000,0.028000,-35.990000,10.330000,11.050000,1.240000,1.220000,1.270000,-10.360000,-11.240000,-26.340000,0.040000,-0.110000,0.450000,1.310000,1.330000,-26.000000
5660000000.000000,12.000000,20000000.000000,4,Mixedmode,0.064000,0.021000,-34.040000,10.960000,13.360000,3.270000,3.200000,3.350000,-10.280000,-10.820000,-28.120000,0.000000,0.130000,0.320000,1.280000,1.290000,-27.000000
5660000000.000000,14.000000,20000000.000000,4,Mixedmode,0.066000,0.028000,-33.280000,13.330000,14.780000,5.240000,5.210000,5.280000,-10.190000,-13.350000,-30.650000,-0.040000,-0.030000,0.610000,1.200000,1.220000,-26.000000
5660000000.000000,15.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-32.710000,13.960000,15.160000,6.130000,6.110000,6.170000,-10.300000,-12.950000,-31.660000,0.000000,-0.050000,0.600000,1.210000,1.230000,-26.000000
5680000000.000000,1.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-35.310000,-2.830000,-2.350000,-11.400000,-11.510000,-11.270000,-10.260000,-11.670000,-15.010000,-0.090000,-0.160000,0.640000,1.380000,1.360000,27.000000
5680000000.000000,2.000000,20000000.000000,4,Mixedmode,0.066000,0.026000,-35.010000,-1.840000,-0.400000,-10.250000,-10.280000,-10.190000,-10.250000,-9.960000,-15.660000,-0.020000,-0.110000,0.620000,1.310000,1.340000,-26.000000
5680000000.000000,4.000000,20000000.000000,4,Mixedmode,0.066000,0.023000,-34.000000,2.150000,3.410000,-6.080000,-6.110000,-6.040000,-10.350000,-11.040000,-20.130000,-0.040000,-0.120000,0.610000,1.340000,1.360000,-24.000000
5680000000.000000,6.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-35.220000,5.000000,6.010000,-3.180000,-3.270000,-3.110000,-10.280000,-11.590000,-23.920000,0.000000,-0.090000,0.510000,1.310000,1.310000,-26.000000
5680000000.000000,8.000000,20000000.000000,4,Mixedmode,0.065000,0.023000,-35.880000,7.720000,7.950000,-0.910000,-0.990000,-0.830000,-10.180000,-10.600000,-25.340000,-0.040000,0.030000,0.640000,1.310000,1.330000,-25.000000
5680000000.000000,9.000000,20000000.000000,4,Mixedmode,0.064000,0.026000,-34.770000,9.420000,10.100000,0.220000,0.110000,0.330000,-10.320000,-10.750000,-27.440000,-0.100000,0.010000,0.520000,1.290000,1.330000,-26.000000
5680000000.000000,10.000000,20000000.000000,4,Mixedmode,0.064000,0.022000,-35.040000,10.100000,11.370000,1.340000,1.300000,1.390000,-10.260000,-7.430000,-28.630000,-0.040000,0.020000,0.540000,1.270000,1.300000,-26.000000
5680000000.000000,12.000000,20000000.000000,4,Mixedmode,0.066000,0.027000,-33.750000,11.520000,13.320000,3.230000,3.210000,3.250000,-10.330000,-9.510000,-30.060000,-0.030000,0.020000,0.630000,1.250000,1.250000,-26.000000
5680000000.000000,14.000000,20000000.000000,4,Mixedmode,0.064000,0.022000,-32.540000,14.080000,14.230000,5.240000,5.140000,5.340000,-10.300000,-9.490000,-33.380000,0.070000,0.150000,0.720000,1.220000,1.180000,-26.000000
5680000000.000000,15.000000,20000000.000000,4,Mixedmode,0.065000,0.027000,-32.710000,14.300000,14.460000,6.210000,6.110000,6.290000,-10.360000,-9.500000,-30.760000,-0.030000,0.170000,0.620000,1.200000,1.190000,-26.000000
5700000000.000000,1.000000,20000000.000000,4,Mixedmode,0.066000,0.029000,-34.150000,-4.070000,-2.980000,-12.120000,-12.280000,-11.890000,-10.240000,-5.930000,-14.020000,0.000000,-0.160000,0.330000,1.330000,1.350000,-26.000000
5700000000.000000,2.000000,20000000.000000,4,Mixedmode,0.064000,0.027000,-33.270000,-1.560000,-1.350000,-10.210000,-10.260000,-10.150000,-10.290000,-10.200000,-16.420000,0.030000,-0.100000,0.370000,1.310000,1.280000,27.000000
5700000000.000000,4.000000,20000000.000000,4,Mixedmode,0.064000,0.022000,-34.000000,1.830000,3.690000,-6.190000,-6.200000,-6.170000,-10.200000,-10.360000,-20.250000,-0.080000,0.060000,0.390000,1.320000,1.340000,-27.000000
5700000000.000000,6.000000,20000000.000000,4,Mixedmode,0.065000,0.028000,-33.490000,5.410000,5.820000,-3.210000,-3.230000,-3.160000,-10.330000,-7.620000,-22.160000,-0.040000,0.010000,0.560000,1.310000,1.270000,-25.000000
5700000000.000000,8.000000,20000000.000000,4,Mixedmode,0.064000,0.022000,-34.520000,7.300000,9.140000,-0.900000,-0.930000,-0.860000,-10.300000,-10.350000,-24.280000,0.000000,0.000000,0.420000,1.270000,1.340000,-26.000000
5700000000.000000,9.000000,20000000.000000,4,Mixedmode,0.065000,0.026000,-35.580000,8.820000,10.540000,0.220000,0.100000,0.290000,-10.310000,-12.680000,-26.280000,0.010000,-0.030000,0.450000,1.250000,1.210000,-26.000000
5700000000.000000,10.000000,20000000.000000,4,Mixedmode,0.066000,0.022000,-35.020000,9.530000,10.080000,1.190000,1.180000,1.200000,-10.210000,-9.200000,-26.530000,-0.020000,0.060000,0.470000,1.210000,1.230000,-26.000000
5700000000.000000,12.000000,20000000.000000,4,Mixedmode,0.063000,0.027000,-34.990000,11.760000,13.180000,3.250000,3.230000,3.280000,-10.260000,-9.140000,-27.580000,-0.020000,0.010000,0.490000,1.240000,1.250000,-26.000000
5700000000.000000,14.000000,20000000.000000,4,Mixedmode,0.064000,0.023000,-33.370000,13.840000,14.100000,5.220000,5.120000,5.370000,-10.300000,-12.410000,-28.880000,-0.060000,0.050000,0.490000,1.240000,1.250000,-27.000000
5700000000.000000,15.000000,20000000.000000,4,Mixedmode,0.064000,0.024000,-31.910000,13.900000,14.520000,6.230000,6.210000,6.270000,-10.260000,-8.580000,-30.020000,-0.030000,-0.070000,0.560000,1.170000,1.180000,-27.000000
5745000000.000000,1.000000,20000000.000000,4,Mixedmode,0.064000,0.026000,-33.760000,-1.620000,0.130000,-9.520000,-9.530000,-9.480000,-10.350000,-7.600000,-17.220000,-0.050000,-0.300000,0.430000,1.320000,1.340000,-27.000000
5745000000.000000,2.000000,20000000.000000,4,Mixedmode,0.065000,0.023000,-33.350000,0.390000,1.050000,-7.690000,-7.720000,-7.660000,-10.240000,-11.780000,-19.050000,-0.020000,-0.130000,0.460000,1.280000,1.340000,-27.000000
5745000000.000000,4.000000,20000000.000000,4,Mixedmode,0.063000,0.026000,-34.100000,3.220000,4.250000,-5.010000,-5.050000,-4.970000,-10.260000,-12.740000,-20.720000,-0.030000,-0.040000,0.440000,1.260000,1.310000,-26.000000
